mol_idx,smiles,n_atoms,k_requested,n_partitions,score,adjusted_score,connectivity_penalty,within_frac,between_frac,higher_frac,prediction,atom_baseline,validation_passed,validation_error,strategy,method,contribution_setting,is_greedy_random,is_greedy_distance,is_metropolis_hastings,is_greedy,is_optimized
14,O=CC1=CC(=O)C(=O)C1,13,6,6,0.32065309686425086,0.24373001994117394,0.7692307692307693,0.05025617008178404,0.5407938535640455,0.4089499763535044,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
15,OC12C=CC3OC1C2O3,15,6,6,0.20701303011963254,0.10034636345296587,1.0666666666666667,0.042829663697301755,0.3283667328436568,0.6288036034582879,8.686721758681735,-1548.3901684240898,True,2.044910483755813e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
16,CCC(COC=N)=NO,19,6,6,0.31204335916450293,0.18572756969081872,1.263157894736842,0.02662283799324644,0.5708410423415718,0.40253611966447583,35.985776923989086,-1773.4953077682608,True,3.9490198433618297e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
17,N#CC12OCC(O1)C=C2,14,6,6,0.43995954109270324,0.3828166839498461,0.5714285714285714,0.1529244464902302,0.5740701892037433,0.27300536430512445,-14.397062486315564,-1486.313483762627,True,2.467665665931981e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
18,NC(=O)C(=O)C(O)CO,16,6,6,0.3224949145668432,0.20999491456684322,1.125,0.12249641098649995,0.3999970071596856,0.4775065818530637,-9.421013178792297,-1534.1474067035278,True,7.542105315721938e-16,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
19,CC1=NCC(O1)C(N)=O,17,6,6,0.1814591339757384,0.07557678103456192,1.0588235294117647,0.0010751250635270737,0.3607680178234076,0.6381568571123041,-34.86142178571703,-1643.3586888896023,True,0.0,Random (k=6),Random,without_single_atom_contributions,False,False,False,False,False
0,CC1=C(N)C=NO1,13,6,6,0.6377587000893371,0.6069894693201063,0.3076923076923077,0.5294250012294459,0.21666739771823795,0.25390760105115784,8.03289248474122,-1269.610227825433,True,0.0,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
1,CC#CC1CC(C)C1O,21,6,6,0.6344389615758869,0.5772961044330297,0.5714285714285714,0.43222606680657616,0.40442578953618885,0.16334814365541064,1.5235452888552419,-2021.1027209978224,True,8.744522655206258e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
2,C1OC11C2C3CN2C13,15,6,6,0.9065644495638349,0.8932311162305016,0.13333333333333333,0.845152992282596,0.12282291456139727,0.03202409315519641,82.88587696587113,-1515.21985553297,True,3.42901715838424e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
3,C1NC2C3COCC12O3,18,6,6,0.7567831623833151,0.7123387179388707,0.4444444444444444,0.6833615785457107,0.14684316767326755,0.16979525377956578,36.63757831488394,-1746.5867215199432,True,1.939382373068867e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
4,O=C1CC2(CC1O2)C#C,15,6,6,0.4874946437286894,0.4474946437286894,0.4,0.30283387170461906,0.36932154404650064,0.32784458424765023,4.312537059739271,-1589.5415163929686,True,2.0595264629058696e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
5,CC1N2CC2(C#C)C1=O,16,6,6,0.6985593570125711,0.6610593570125711,0.375,0.5541468115405435,0.2888250909420717,0.15702809751589716,18.986259179603863,-1657.6014506101653,True,5.613607680966959e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
6,O=CC1OCC11CCO1,17,6,6,0.6463176180179225,0.5992587944885108,0.47058823529411764,0.4792961496574593,0.33404293671943197,0.18666091362198795,24.757996713375118,-1678.5267873027476,True,1.4349762300706882e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
7,CC12COCC1(C)C2O,21,6,6,0.4861662206664065,0.4242614587616446,0.6190476190476191,0.2820609604790786,0.4082105203726196,0.3097285191467747,-0.9582831744772141,-1979.9513730289436,True,4.634216916580955e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
8,CNC(=O)CC1CN1,18,6,6,0.6496721051428659,0.6052276606984215,0.4444444444444444,0.3973670908978384,0.504610028487996,0.0980228806126214,2.6366930561521884,-1672.265060659945,True,2.863251962358483e-15,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
9,CC12C3C(CN13)OC2=O,16,6,6,0.703109748581078,0.690609748581078,0.125,0.6115994470389108,0.18302060308202373,0.2053799498773324,-1.6838901683310934,-1616.450102641286,True,2.6372813273435013e-15,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
10,COC12C(C)C1CC2C,23,6,6,0.6162618914991281,0.5466966741078237,0.6956521739130435,0.3468188605075053,0.5388860619810814,0.11429507750979018,9.008961511740576,-2151.239339876484,True,1.5774131898026784e-15,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
11,CC1C2CC2(C)C1=NO,20,6,6,0.5498706965632619,0.4698706965632619,0.8,0.21267254411190886,0.6743963049017283,0.11293115098562953,33.38591039790339,-1917.874688367481,True,2.1282712596107412e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
12,NC(C#C)(C#N)C1CO1,15,6,6,0.7223427392832398,0.7090094059499065,0.13333333333333333,0.5529376565676379,0.3388101654296357,0.10825217800155036,32.29489123173883,-1554.3734179798228,True,6.600512111893335e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
13,CCCC1=NC=NN=N1,17,6,6,0.7788301221408238,0.731771298611412,0.47058823529411764,0.6597554488992141,0.23814934648133967,0.10209520461803642,15.807805114993277,-1649.3419384453355,True,0.0,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,6,6,0.5620464746929849,0.5620464746929849,0.0,0.39564635658760067,0.3328002362094564,0.2715534072019589,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
15,OC12C=CC3OC1C2O3,15,6,6,0.5386284627131473,0.4986284627131473,0.4,0.32668939330112673,0.4238781388226664,0.2494324678751758,8.686721758681735,-1548.3901684240898,True,4.089820967511626e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
16,CCC(COC=N)=NO,19,6,6,0.6588588367692756,0.5957009420324335,0.631578947368421,0.4887231492152476,0.340271375106629,0.1710054756770531,35.985776923989086,-1773.4953077682608,True,1.9745099216809149e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
17,N#CC12OCC(O1)C=C2,14,6,6,0.46741837397020075,0.4102755168273436,0.5714285714285714,0.1615901915267876,0.6116563648855555,0.22675344358670374,-14.397062486315564,-1486.313483762627,True,2.467665665931981e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
18,NC(=O)C(=O)C(O)CO,16,6,6,0.7299875207306213,0.7049875207306213,0.25,0.5959209994188052,0.2681330426221196,0.13594595795794062,-9.421013178792297,-1534.1474067035278,True,7.542105315721938e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
19,CC1=NCC(O1)C(N)=O,17,6,6,0.7286219392549186,0.6933278216078598,0.35294117647058826,0.618115627701129,0.22101262310517106,0.1608717491918939,-34.86142178571703,-1643.3586888896023,True,2.038192074108625e-16,Greedy-Random (k=6),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
0,CC1=C(N)C=NO1,13,6,6,0.6275804958227825,0.6275804958227825,0.0,0.551290453638735,0.15258008436654352,0.2961294619935577,8.03289248474122,-1269.610227825433,True,0.0,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
1,CC#CC1CC(C)C1O,21,6,6,0.6921520441484632,0.6826282346246537,0.09523809523809523,0.5577513814130435,0.26880132546839763,0.17344729311672757,1.5235452888552419,-2021.1027209978224,True,8.744522655206258e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
2,C1OC11C2C3CN2C13,15,6,6,0.9249343392691856,0.9249343392691856,0.0,0.86681980313928,0.11622907225867639,0.016951124601192705,82.88587696587113,-1515.21985553297,True,0.0,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
3,C1NC2C3COCC12O3,18,6,6,0.715670687223875,0.715670687223875,0.0,0.5901622280873656,0.2510169182715286,0.1588208536399882,36.63757831488394,-1746.5867215199432,True,1.939382373068867e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
4,O=C1CC2(CC1O2)C#C,15,6,6,0.6414518389811659,0.6414518389811659,0.0,0.4417990506505543,0.3993055766593084,0.15889537268870127,4.312537059739271,-1589.5415163929686,True,4.119052925811739e-15,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
5,CC1N2CC2(C#C)C1=O,16,6,6,0.7896547035422063,0.7896547035422063,0.0,0.6039827303535754,0.37134394637565726,0.024673323269563896,18.986259179603863,-1657.6014506101653,True,5.613607680966959e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
6,O=CC1OCC11CCO1,17,6,6,0.6938001005204405,0.6938001005204405,0.0,0.541670339642773,0.30425952175393495,0.15407013860224203,24.757996713375118,-1678.5267873027476,True,0.0,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
7,CC12COCC1(C)C2O,21,6,6,0.7054123238065539,0.7054123238065539,0.0,0.4638942279563483,0.4830361916977598,0.05306958034390319,-0.9582831744772141,-1979.9513730289436,True,2.2012530353759536e-15,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
8,CNC(=O)CC1CN1,18,6,6,0.8179303143035197,0.8179303143035197,0.0,0.7296053384342753,0.17664995173602738,0.0937447098278514,2.6366930561521884,-1672.265060659945,True,2.694825376337396e-15,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
9,CC12C3C(CN13)OC2=O,16,6,6,0.645438787812355,0.645438787812355,0.0,0.4552619153313205,0.38035374496078045,0.16438433970693275,-1.6838901683310934,-1616.450102641286,True,1.503250356585796e-14,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
10,COC12C(C)C1CC2C,23,6,6,0.8267229606522961,0.8267229606522961,0.0,0.7589093039647409,0.1356273133729405,0.10546338266069125,9.008961511740576,-2151.239339876484,True,2.3661197847040177e-15,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
11,CC1C2CC2(C)C1=NO,20,6,6,0.7718917054676312,0.7718917054676312,0.0,0.6421643766240034,0.25945465768572323,0.09838096568912401,33.38591039790339,-1917.874688367481,True,0.0,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
12,NC(C#C)(C#N)C1CO1,15,6,6,0.6173698382954707,0.6173698382954707,0.0,0.40925156610268054,0.4162365443844974,0.17451188951200994,32.29489123173883,-1554.3734179798228,True,4.4003414079288894e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
13,CCCC1=NC=NN=N1,17,6,6,0.7332929229382552,0.7215282170559023,0.11764705882352941,0.660778045372627,0.1450297551295918,0.19419219949653263,15.807805114993277,-1649.3419384453355,True,2.2474427366316485e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,6,6,0.6607247590077532,0.6607247590077532,0.0,0.49425643041135275,0.33293665719114335,0.1728069123962608,-50.45568278163597,-1418.2535495454308,True,1.4082511554423034e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
15,OC12C=CC3OC1C2O3,15,6,6,0.7249699566892828,0.7249699566892828,0.0,0.5029943426969875,0.4439512279822548,0.05305442931900579,8.686721758681735,-1548.3901684240898,True,8.179641935023252e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
16,CCC(COC=N)=NO,19,6,6,0.7378047677345542,0.7378047677345542,0.0,0.6268637367998998,0.22188206186782222,0.15125420133116307,35.985776923989086,-1773.4953077682608,True,5.923529765042744e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
17,N#CC12OCC(O1)C=C2,14,6,6,0.47536912856636676,0.47536912856636676,0.0,0.38426922395886254,0.1821998092137143,0.43353096682645265,-14.397062486315564,-1486.313483762627,True,3.701498498897972e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
18,NC(=O)C(=O)C(O)CO,16,6,6,0.7361292647631349,0.7236292647631349,0.125,0.6202630465789598,0.23173243636671326,0.1480045170530994,-9.421013178792297,-1534.1474067035278,True,5.656578986791453e-16,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
19,CC1=NCC(O1)C(N)=O,17,6,6,0.7320829364826085,0.7320829364826085,0.0,0.6262758497100044,0.21161417354257467,0.16210997674544572,-34.86142178571703,-1643.3586888896023,True,0.0,Greedy-Distance (k=6),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
0,CC1=C(N)C=NO1,13,6,6,0.7185248021657616,0.7185248021657616,0.0,0.6540549496970673,0.1289397049354339,0.21700534536603283,8.03289248474122,-1269.610227825433,True,2.211353933533149e-16,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
1,CC#CC1CC(C)C1O,21,6,6,0.7854392258571415,0.775915416333332,0.09523809523809523,0.649505864515642,0.2718667226792215,0.07862741280230333,1.5235452888552419,-2021.1027209978224,True,8.744522655206258e-16,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
2,C1OC11C2C3CN2C13,15,6,6,0.9249343392691856,0.9249343392691856,0.0,0.86681980313928,0.11622907225867639,0.016951124601192705,82.88587696587113,-1515.21985553297,True,0.0,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
3,C1NC2C3COCC12O3,18,6,6,0.8177368960741075,0.8177368960741075,0.0,0.7025615928226687,0.23035060650148806,0.06708780067480113,36.63757831488394,-1746.5867215199432,True,1.939382373068867e-16,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
4,O=C1CC2(CC1O2)C#C,15,6,6,0.7064153618992983,0.7064153618992983,0.0,0.5861944781071627,0.2404417675825883,0.17336375430898687,4.312537059739271,-1589.5415163929686,True,1.8535738166152826e-15,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
5,CC1N2CC2(C#C)C1=O,16,6,6,0.7896547035422063,0.7896547035422063,0.0,0.6039827303535754,0.37134394637565726,0.024673323269563896,18.986259179603863,-1657.6014506101653,True,5.613607680966959e-16,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
6,O=CC1OCC11CCO1,17,6,6,0.8203645636191593,0.8203645636191593,0.0,0.7180838325444422,0.2045614621469837,0.07735470530673631,24.757996713375118,-1678.5267873027476,True,8.609857380424129e-16,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
7,CC12COCC1(C)C2O,21,6,6,0.7054123238065539,0.7054123238065539,0.0,0.4638942279563483,0.4830361916977598,0.05306958034390319,-0.9582831744772141,-1979.9513730289436,True,2.2012530353759536e-15,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
8,CNC(=O)CC1CN1,18,6,6,0.840367876092947,0.829256764981836,0.1111111111111111,0.7875152293115573,0.10570529356052635,0.10677947712622647,2.6366930561521884,-1672.265060659945,True,2.863251962358483e-15,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
9,CC12C3C(CN13)OC2=O,16,6,6,0.7879546439596163,0.7879546439596163,0.0,0.6805602218925333,0.21478884413281785,0.10465093397363764,-1.6838901683310934,-1616.450102641286,True,7.648115849296154e-15,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
10,COC12C(C)C1CC2C,23,6,6,0.8377773772354099,0.8290817250614969,0.08695652173913043,0.7810181371309686,0.11351848020671283,0.10546338266069125,9.008961511740576,-2151.239339876484,True,2.3661197847040177e-15,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
11,CC1C2CC2(C)C1=NO,20,6,6,0.7757378584709325,0.7757378584709325,0.0,0.632182352952733,0.2871110110348967,0.08070663601124362,33.38591039790339,-1917.874688367481,True,0.0,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
12,NC(C#C)(C#N)C1CO1,15,6,6,0.7322068283930525,0.7322068283930525,0.0,0.552360911192997,0.3596918343985677,0.0879472544072779,32.29489123173883,-1554.3734179798228,True,0.0,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
13,CCCC1=NC=NN=N1,17,6,6,0.7177361503401883,0.7177361503401883,0.0,0.5540708129155357,0.32733067484728967,0.11859851223566294,15.807805114993277,-1649.3419384453355,True,1.1237213683158243e-16,Metropolis-Hastings (k=6),Metropolis-Hastings,without_single_atom_contributions,False,False,True,False,True
